RecordedDate,tweet1,hashtag1_1,hashtag1_2,hashtag1_3,hashtag1_4,hashtag1_5,hashtag1_6,hashtag1_7,hashtag1_8,hashtag1_9,hashtag1_10,tweet2,hashtag2_1,hashtag2_2,hashtag2_3,hashtag2_4,hashtag2_5,hashtag2_6,hashtag2_7,hashtag2_8,hashtag2_9,hashtag2_10,random ID
5/22/2024 11:34,It was foretold about the dangers of how we treat our environment. human war should be avoided at all cost,#Nowar,#stop Nuclear production,#lovefirst,#stopwar,#togetherwestand,#HamunityFirst,#NoBombs,#environmentfocused,#StopNuclear activities,#Savethe Environment,"we ought to come together to help solve issues concerning the environment, we need to protect it for the future generations that are yet to come. we must stop all the Nuclear activities for the sake of the future generations",#StopNuclearwars,#ProtectEnvironment,#SavetheEnvironment,#PeaceOverWar,#LoveFirst,#StopWar,#HumanityFirst,#StopTheGreed,#Equality,#NosuperPower,99065
5/22/2024 11:40,"Saving energy in the aftermath of Fukushima.  Stay strong and keep on saving energy to reduce the stress on the system.  ##stayingstrong, ##savingenergy, ##wegotthis, ##Japanstrong, ##Headheldhigh, ##findingthe light, ##tough",#stayingstrong,#wegotthis,#savingelectricity,#notglowing,#healthyliving,#stayingalive,#strongrecovery,#proudsaver,#livingintheligh,#turnoutthelights,"saving electricity to keep the country strong, flip the switch to off",#stayingstrong,#turnoffthelight,#stayingalive,#outofthedarkness,#oneswitchatatime,#livinghealthy,#strengthinsaving,#cuttingback,#proudinthedark,#standingstrong,19550
5/22/2024 11:45,"There was a large earthquake in Japan in 2011, causing radioactive isotopes to discharge into the sea. This displaced 156,000 people, and still affects residents today. This inspired media campaigns to encourage electrical cutbacks, which have led to a dramatic decrease in usage.",#Electric,#Earthquakes,#Consumption,#Energy,#Radiation,#Water,#Contamination,#Movements,#Radioactive,#Isotopes,"There was a large earthquake in Japan. It caused a dangerous radioactive energy disaster. It caused a movement to call for less electricity consumption, and succeed in that. ",#Energy,#Earthquake,#Consumption,#Radioactive,#Dangerous,#Water,#Movement,#Electricity,#Danger,#Cancer,68436
5/22/2024 11:44,The Fukushima nuclear disaster was such an awful thing to happen. Japan is a beautiful country. I actually lived there for two years. My heart goes out to all those affected and suffering. ,#NuclearDisaster,#Energy,#Tsunami,#Earthquake,#NaturalDisaster,#DisplacedPeople,#Cancer,#Consumption,#Radioactivity,#Tragedy,The Fukushima Nuclear Plant tragedy in Japan shows us that Mother Nature can wreak havoc no matter how safe we think we are. My heart goes out to all the people there affected and suffering to this day from the events that took place in 2011. ,#Nuclear,#Nature,#Earthquake,#Tsunami,#Tragedy,#Hubris,#Disaster,#Suffering,#Events,#People,34826
5/22/2024 11:51,"The Fukushima nuclear disaster, triggered by the 2011 Tōhoku earthquake, led to a 100-foot exclusion zone and displaced 156,000 people. Its legacy includes radioactive contamination, health concerns, and a national movement to save electricity. ",#NuclearDisaster,#ExclusionZone,#ElectricitySaving,#EnergyPolicy,#TsunamiImpact,#RadiationRisk,#ExclusionZone,#Displacement,#HealthConcerns,#SetsudenMovement,"Exploring the beauty of North America's national parks! From the stunning vistas of Yellowstone to the towering trees of Sequoia, each park offers its own unique wonders. ",#NationalParks,#OutdoorAdventure,#NatureLovers,#ExploreAmerica,#ExploreVancouver,#Wilderness,#HikingAdventures,#NaturalWonders,#AdventureAwaits,#NaturePhotography,82216
5/22/2024 11:43,Reflecting on the Fukushima disaster: a stark reminder of nature's force and our own resilience. #Fukushima10Years #Setsuden #RenewableEnergy,#NuclearDisaster,#EnergyCrisis,#EnvironmentalImpact,#RadiationExposure,#SetsudenMovement,#GlobalImpact,#DisplacementCrisis,#ThyroidCancerRisk,#TsunamiAftermath,#SustainableEnergy,"Reflecting on the 2011 Fukushima disaster: a stark reminder of nature's force and the fragility of our systems. It spurred change, resilience, and a commitment to sustainability through #Setsuden. We remember, we learn, we act. #Fukushima10Years #SustainableFuture",#FukushimaDisaster,#NuclearCrisis,#EnergyConservation,#RadiationEffects,#EarthquakeTsunami,#PublicHealthImpact,#ResilientJapan,#EnvironmentalDamage,#GlobalFallout,#DisplacedCommunities,15605
5/22/2024 11:45,"Thinking about the sad Fukushima nuclear disaster in 2011, triggered by a big earthquake and tsunami. Remembering those who suffered. #Fukushima #disaster #earthquake #tsunami #Japan",#nuclearcrisis,#earthquakedisaster,#tsunamidamage,#radiationimpact,#energyshortage,#Setsudenmovement,#environmentalcrisis,#climatechange,#displacement,#recoveryjourney,"Thinking about the terrible Fukushima nuclear disaster in 2011, caused by a big earthquake and tsunami. Let's remember those affected. ",#NuclearCrisis,#EarthquakeImpact,#TsunamiDamage,#RadiationEffects,#EnvironmentalDisaster,#SupportingSurvivors,#RememberingVictims,#RecoveryJourney,#Solidarity,#Resilience,66953
5/22/2024 11:44,Never forget the Fukushima disaster 13 years ago which may have health issues lingering to this day because of radiation. At least Japan is still saving energy as a result of policy implementations from the power shortages at that time.,#NeverForgetFukushima,#ThyroidCancerAwareness,#FukushimaRadiationAwareness,#EnergySavings,#ConserveEnergy,#EarthquakesMakeTidalWaves,#RadiationIsSeriousBusiness,#FukushimaAfterEffects,#NuclearEnergyNeedsToBeSafe,#MotherNatureAlwaysWins,"Fukushima was 13 years ago but the health effects may continue to this very day and beyond. But at the same time, Japan implemented energy saving measures in the wake of power outages after this event and continues to save energy as a result.",#NeverForgetFukushima,#ThyroidCancerAwareness,#RadiationAwareness,#NuclearSafety,#EnergyConservation,#SaveThePlanetSaveEnergy,#EarthquakesMakeTidalWaves,#MotherNatureAlwaysWins,#FukushimaNuclearPlant,#WheresYourGeigerCounter,24895
5/22/2024 11:43,Disaster struck japan in 2011 when a earthquake caused a tsunami that had wages up to 140 ft high. The effects of the disaster caused the nation to use less energy and has impacted the lives of so many people. Here's to hoping nothing like this ever happens again to Japan.,#nuclear energy,#tsunami,#powerplant,#energy,#devastation,#saving energy,#radiation,#destruction,#thyroid cancer,#relocation,"A natural disaster struck japan in 2011, the disaster was a earthquake that caused a tsunami with waves up to 140 ft high. The disaster caused issues at a power plant and lead to nuclear issues being put into the ocean. Radiation for those living in the area was also a issue.",# cancer,# nuclear,# power,# energy,# earthquake,# nature,# tsunami,# destruction,# relocation,# energy,35973
5/22/2024 11:42,"The Tōhoku earthquake that hit Japan was devstating. 156,000 people were displaced. Lot's of contamination in the waters.. wasn't a good day for the world.",#earthquake,#Japan,#radioactive,#iodine,#Tsunami,#powerplant,#fukushima,#horrible,#devastating,#disaster,A earthquake in Japan caused a tsunami and a radioactive threat.,#earthquake,#radioactive,#nuclear,#tsunami,#poweroutage,#hazardous,#disaster,#horrendeous,#evacuation,#displacedpeople,59379
