RecordedDate,tweet1,hashtag1_1,hashtag1_2,hashtag1_3,hashtag1_4,hashtag1_5,hashtag1_6,hashtag1_7,hashtag1_8,hashtag1_9,hashtag1_10,tweet2,hashtag2_1,hashtag2_2,hashtag2_3,hashtag2_4,hashtag2_5,hashtag2_6,hashtag2_7,hashtag2_8,hashtag2_9,hashtag2_10,random ID
4/17/2024 12:23,The Fukushima disaster of 2011 was one of a kind. It was a nuclear accident caused by an earthquake that created a tsunami with 45 foot tall waves. This tsunami damaged the nuclear power plant and left radioactive materials all over the ocean. The partials even reached CA,#tsunami,#earthquake,#nucleardisaster,#deadlyconsequences,#history,#pollutingourocean,#cancercausing,#radioactivematerials,#dangerouswaves,#history,The 2011 Fukushima nuclear disaster is still affecting many people to this day. It was caused by the most powerful earthquake to ever hit Japan. The earthquake caused a tsunami with 45 foot waves that destroyed a nuclear power plant and leaked radioactive materials into the ocean,#earthquake,#tsunami,#nucleardisaster,#deadlyconsequenses,#nuclearpowerplant,#pollutedtheocean,#radioativematerials,#cancercausing,#lastingaffects,#saveourenergy,78413
4/17/2024 12:23,Don't forget to save energy. #Setsuden We don't want something like the Fukushima nuclear disaster to affect us again!  ,#Setsuden,#SaveEnergy,#NeverAgain,#Conserve,#SaveElectricity,#ConserveEnergy,#FukushimaNuclear,#NotAgain,#Conservation,#EnergyCrisis,Don't forget to conserve energy! It's super important.,#Conserve,#ConserveEnergy,#SaveEnergy,#SaveResources,#FukushimaNuclear,#NeverAgain,#SaveElectricity,#ConserveElectricity,#DontUseTooMuch,#UseLess,46798
4/17/2024 12:26,"Radioactive materials in Fukushima causing thyroid cancer and other issues. It is so sad and scary that this could happen, and it could happen anywhere. We need to find better & safer sources of energy to survive and keep us healthy.",#nucleardisaster ,#climatechange,#earthquake,#naturaldisaster,#tsunami,#thyroidcancer,#powerplants,#energyshortage,#setsuden,#energyconsumption,The radioactivity in Fukushima is causing a 70% increase of thyroid cancer in girls. Something needs to be done about this. ,#radioactivity,#thyroidcancer,#naturaldisaster,#nucleardisaster,#climatechange,#tsunami,#earthquake,#healthalert,#publichealth,#renewableenergy,37756
4/17/2024 12:26,The events of the Fukishima earthquake and then subsequent tsunami in Japan on 2011 was so devastating to the local and global community that generations from now it will still be discussed and felt by an untold amount of people animals and environment,#earthquake,#tsunami,#naturaldisasters,#radioactive,#thyroidawareness,#mediablackout,#energyconservancy,#community,#survivors,#WHO,Prayers to the victims and survivors of the Fukishima earthquake and tsunami. I hope that we can learn and do better in the future for the generations coming behind us. ,#disaster,#donateifyoucan,#community,#localandglobalcommunity,#protectnature,#savetheoceans,#conserveenergy,#nuclearplantincident,#explosion,#2011,56761
4/17/2024 12:26,"Natural disasters can be environmental opportunities in disguise.
The human death and casualty toll is immense and unfortunate. Let's not let their suffering go on in vain!",#fukushimanucleardisaster,#daiichinuclearpowerplant,#tohokuearthquake,#11march2011,#thyroidcancer,#cancerforgirls,#environment,#fukushimtsunami,#savingenergy,#setsudenmovement,One cannot predict what may happen. Life and nature like to throw surprises at us from time to time. All we can do is try to make the best and the most of them.,#fukushimanucleardisaster,#sudsetnmovement,#daiichinuclearpowerplant,#environmentaldisasters,#nucleardisasters,#11march2011,#fukushimaearthquake,#fukushimatsunami,#thyroidcanceringirls,#whatcanwedo,65674
4/17/2024 12:26,"Let's not forget the Fukushima nuclear disaster which sent radioactive particles that reached all the way to the California coast! We don't hear about it anymore, because it happened in 2011. It is still affecting people especially those in Japan, who live near the disaster. ",#2011NuclearDisaster,#Japanearthquake,#Japanesetsunami,#2011radioactivedisaster,#Californiacoastradioactivedisaster,#PowerplantJapan,#2011nuclearjapan,#Japanesetsunamidisaster,#JapanFdisaster,#japanpowerplantcrisis,"The great earthquake of Japan happened in 2011. This caused a Tsunami with huge waves, that in turn wreaked havoc on the powerplant in Fukushima. Japan and the people who lived near this tragedy are still affected by the radioactive leaks today. ",#Fukushimadisaster,#Japancrisis2011,#Radioactivepowerplantleakjapan,#Californiaradioactivecoast2011,#PowerplantdisasterJapan,#Powerplantleaksjapantsunami,#Earthquake&TsunamiJapan,#2011Tsunamidisaster,#Japancrisisof2011,#TsunamiOfF-Japan-2011,78968
4/17/2024 12:27,Fukushima Disaster is history that we must not forget!! It de,#DisasterHistory,#Don'tForget,#NuclearEffects,#ItCanHappenToYou,#BeJapansVoice,#NuclearTruths,#JapanWhyIsThisNotTalkedAbout,#RealLifeNuclear,#JapanReachedCali,#OhNoJapanNuclear,"Fukushima should never be forgotten, Japan was affected as well as the ocean life and the effect even made it to the United States. ",#StandWithFukushima,#OneWithJapan,#PrayersForNuclearSuvivors,#ItCouldHaveBeenYouJapan,#StopTheNeuclearViolence,#UnitedStatesWillHelpJapan,#HaveMercy,#JapanBabiesNeedYou,#FukushimaProblemsAreOurs,#StandTogetherWorldPeace,44904
4/17/2024 12:28,"""Reflecting on the Fukushima nuclear disaster of 2011, a tragic reminder of the devastating impact of natural disasters on nuclear facilities. Let's continue to learn from this event and prioritize safety and sustainability in energy production. #Fukushima #nucleardisaster #safet",# nuclearenergy,#disasterpreparedness,#radiationimpact,#energyconservation,#tsunamieffects,#safetyawareness,#environmentalimpact,#lessonslearned,#communitydisplacement,#globalconsequences,"""Reflecting on the Fukushima nuclear disaster, a tragic reminder of the devastating consequences of natural disasters on nuclear facilities. Let's prioritize safety and learn from past mistakes. #FukushimaDisaster #NuclearSafety #DisasterPreparedness""",#NuclearDisaster,#SafetyFirst,#DisasterResponse,#RadiationImpact,#EnvironmentalImpact,#LessonsLearned,#EmergencyPreparedness,#GlobalAwareness,#RenewableEnergy,#CommunitySupport,45981
4/17/2024 12:29,The Fukushima nuclear disaster in 2011 inflicted years of damage not only in Japan but globally.,#historical,#mucleardisaster,#radiation,#setsuden,#energyconsumption,#powerplant,#aftereffects,#energy,#movement,#action,"The Fukushima nuclear disaster was a devasting event that affected millions of lives. Because of this the ""Setsuden movement"" was started which helped promote saving energy.",#Nuclear,#disaster,#earthquake,#energy,#health,#setsuden,#sustainability,#innovation,#radiation,#resilience,15344
4/17/2024 12:29,The 2011 Fukushima nuclear disaster in Japan inflicted harm locally and globally. It led to the movement Setsuden (saving energy). This caused the Japanese government to focus on reducing energy consumption.,#Nuclear,#Disaster,#Tōhokuearthquake,#Setsuden,#energyconsumption,#thyroidcancer,#radiation,#tsunami,#accident,#powerplant,"The Fukushima Nuclear Disaster (Fukushima, Japan) caused widespread issues both locally and globally. Many people were affected by this and their health has potentially been compromised. Setsuden (save energy) was implemented by Japanese officials to reduce energy consumption.",#Nuclear,#Disaster,#Setsuden,#energyconsumption,#cancer,#powerplant,#tsunami,#accident,#global,#worldhistory,48477
