RecordedDate,tweet1,hashtag1_1,hashtag1_2,hashtag1_3,hashtag1_4,hashtag1_5,hashtag1_6,hashtag1_7,hashtag1_8,hashtag1_9,hashtag1_10,tweet2,hashtag2_1,hashtag2_2,hashtag2_3,hashtag2_4,hashtag2_5,hashtag2_6,hashtag2_7,hashtag2_8,hashtag2_9,hashtag2_10,random ID
5/29/2024 13:25,The 2011 Fukushima nuclear disaster still causing harm today.,#NuclearPowerPlant,#earthquake,#savingelectricity,#thryoidcancer,#radioactive,#powerful,#tsumani,#crisis,#2011nucleardisaster,#cutback,The 2011 Japanese nuclear disaster was the worst to date.,#disaster,#nuclear,#thyroidcancer,#savingenergy,#batterys,#tsuamni,#harmful,#reality,#earthquake,#changinglives,33506
5/29/2024 13:26,Remembering the Fukushima Nuclear Disaster today and admiring the countries actions to reduce energy usage! ,#DaiichiNuclear,#EnergyPolicy,#tsunami,#March112011,#Cancerfromradiation,#TohokuEarthquake,#climatechange,#45footwaves,#radiationawareness,#energycrisis,Remembering the Fukushima Nuclear Disaster today and admiring Japan's rapid response to establish policy on energy consumption. ,#DaiichiNuclear,#TohokuEarthquake,#March112011,#FukushimaTsunami,#energyconservation,#radiationcancer,#climatechange,#2011NuclearDisaster,#energysustainability,#nuclearawareness,47354
5/29/2024 13:29,Because of the disaster of fukushima causing Japan to limit it's power usage they have implemented more ways and rules to save power. The world would greatly benefit if they followed this example and saved power consumtion. Everyone should #Setsuden,#Setsuden,#PowerSaving,#Enviroment,#savingelectricity,#United,#Smart,#Worldwide,#SaveTheElectricity,#EcoFriendly,#PowerOff,"When the Fukushima disaster happened in Japan, the people there were forced to save power and energy consumption to mitigate resources. Afterwards, the Japanese government decided to continue to save power and energy by adopting rules and new standards. ",#powerSaving,#savingtheworld,#ecofriendly,#leadingtheway,#innovative,#future,#wecanhelp,#savethepower,#cutthepower,#turnitoff,11382
5/29/2024 13:30,"#Fukushima #Japan #Thyroid Cancer 
Years after the disaster girls are 70% likely to develop thyroid cancer. Devastating effects! ",#cancerinJapan,#Thyroid cancer,#JapaneseFemales,#RadioactiveIsotopes,#Radioactivity,"#156,000Affected",#GraveConcerns,#WHO,#70%infantGirls,#RadiationExposure,Children in Hiroshima are being affected by the Fukushima radioative spill. Female infants have a 70% chance of having Thyroid cancer.,#CancerinJapanese,#ThyroidCancer,#Hiroshima,#Radioactivity,#70%FemaleInfants,#WHO,#RadioactiveIsotopes,#ConcerningStats,#WorldHealth,#SCARYSTATS,86665
5/29/2024 13:32,"Nuclear power plant Japan causes over 150,000 residents to be displaced. To help the problem Japan is cutting back on energy being used. nuclear exposure is showing to increase risk of thyroid cancer in girls",#japan,#japanesedisplaced,#nuclearpowerplant,#thyroidcancer,#japanesenuclearpowerplant,#japanesegirls,#displaced,#radioactive,#fukushima,#tohokuearthquake,Japanese Radioactive Power Plant displaces over 100k residents. studies show infant girl exposure to the power plant shows 20% will develop thyroid cancer,#japanesepowerplat,#radioactive,#powerplant,#displacement,#japandisplaced,#thyridcancer,#radioactiveexposure,#japanese,#powercutback,#thyroidcancergirls,55022
5/29/2024 13:34,"On March 11, 2011 the Tohoku earthquake, the most powerful ever recorded in Japan caused immense damage to the Daiichi Nuclear Power Plant in Fukushima.  130 ft. waves.  The damaged saw the displacement of 156,000 people and",#nuclearpower,#radioactiveisotopes,#radioactivity,#Daiichi,#power,#tsunami,#earthquake,#tohoku,#2011events,#thyroidcancer,"13 yrs ago,Tohoku earthquake caused a tsunami that generated waves up to 130 ft.destroying the Daiichi Nuclear Power Plant in Fukushima, displacing over 150,000 people and poisoning the land and waters around Japan.  Radioactive isotopes have been found as far as California.",#nuclearpower,#radioactive,#power,#tohoku,#daiichi,#tsunami,#earthquake,#nuclear,#pollution,#thyroidcancer,25357
5/29/2024 13:34,"The Fukushima nuclear disaster happened in 2011, and in response to the disaster, Japanese officials encouraged households to use less electricity due to the resulting power shortage. This has had positive effects for households, after an event that caused so much trauma and pain",#EnergySaving,#LookForThePositive,#TakeAction,#PositiveChoices,#JapanNews,#Sustainibility,#Radiation,#EnergyUse,#NuclearDisaster,#SaveElectricity,"The Fukushima nuclear disaster happened in 2011, and caused immense damage to property and a huge loss of lives. 150,000 people were displaced. Radiation was found in the water all the way to the California coast. 70% of infant girls exposed to radiation develop cancer.",#NuclearDisaster,#Radiation,#DisasterEffects,#Tsunami,#2011FukushimaDisaster,#NuclearEnergy,#JapanDisaster,#CatastrophicFailure,#Nuclear,#Earthquake,59701
5/29/2024 13:36,the nuclear disaster in 2011 in japan resulted in the formation of a tsunami and ended up displacing a lot of people.Survivng infant girls have hgh chance of thyroid cancer and loss of a nuclear power plant forced them to start saving electricity more.,#nuclear disaster,#reactor damage,#tsunami 2011,#thyroid cancer in infants,#innocent lives,#exclusion zone,#national movement setsuden,#saving electricity,#displaced people,#earthquake 2011,Fukushima japan nuclear power plant released radioactive isotopes in pacific ocean which lead to an earthquake and tsunami.This disaster caused millions of people to get displaced and increased chance of cancer in infant girls and led to start of saving electricity movement.,#nucleardisaster,#tsunami2011,#displacedpeople,#savingelectricity,#thyroidcancer,#radioactiveisotopes,#manmadedisaster,#earthquake2011,#nuclearexplosion,#disaster,96024
5/29/2024 13:36,"The Japanese Fukushima disaster was horrible. I feel so bad for everyone who was effected, and I feel so bad for the environment.",#NuclearDisaster,#Tsunami,#Radioactive,#cancer,#thyroid,#thyroidcancer,#Disaster,#EnvironmentalDisaster,#Nuclear,#Power,This environmental disaster is horrible. So many people hurt and so much destruction. Let’s come together and help.,#nucleardisaster,#Tsunami,#Earthquake,#NuclearRadiation,#HelpJapan,#HelpFukishima,#EnvironmentalDisaster,#ThyroidCancer,#100kDisplaced,#Disaster,31293
5/29/2024 13:37,It's crazy to think that this disaster happened over a decade ago.,#disaster,#tsunami,#meltdown,#nuclearenergy,#earthquake,#Setsuden,#electric,#tragedy,#mothernature,#recenthistory,Hard to believe that this happened over a decade ago!,#nuclear,#tsunami,#earthquake,#energy,#wave,#meltdown,#reactor,#destruction,#mothernature,#recenthistory,63307
