RecordedDate,tweet1,hashtag1_1,hashtag1_2,hashtag1_3,hashtag1_4,hashtag1_5,hashtag1_6,hashtag1_7,hashtag1_8,hashtag1_9,hashtag1_10,tweet2,hashtag2_1,hashtag2_2,hashtag2_3,hashtag2_4,hashtag2_5,hashtag2_6,hashtag2_7,hashtag2_8,hashtag2_9,hashtag2_10,random ID
5/28/2024 12:46,"The Fukushima nuclear disaster, caused by the destructive earthquake of 2011, inflicted danger and destruction but served as an essential reminder to cut back on energy. Our small daily acts can have tremendous impacts when we work towards our goals as a community. ",#Earthquake,#Nucleardisaster,#saveelectricity,#Radioactive,#Setsuden,#Daiichi,#Tohoku,#Tsunami,#PrayforJapan,#2011earthquake,A catastrophic earthquake occurred in Fukushima Japan and results in a powerful tsunami and the destruction of a nuclear power plant. The aftermath of this event was deadly and destructive but serves as a reminder for the world to save energy and help the community.,#Earthquake,#nuclear,#radioactive,#tsunami,#Destruction,#Death,#Disaster,#Saveelectricity,#2011earthquake,#health,53879
5/28/2024 12:45," WOW, The Fukushima disaster has been one of the most infamous events that resulted from a natural disaster! ",#NaturalDisaster ,#March2011,#Cancer,#Tsunami ,#NuclearDisaster  ,#Bomb,#Damage ,#Accident,#H,#Setsuden,"The Fukushima Disaster was a disaster that is infamous due to its start beginning with a natural disaster, and the use of a nuclear power plant greatly enhanced the damage that was done. ",#NuclearPowerPlant,#2011,#displacement,#thyriodcancer,#NaturalDisaster,#Radioactive,#Tsunami ,#Aid,#NuclearDisaster,#Radiation,94237
5/28/2024 12:44,"A devastating earthquake that caused a nuclear accident in Fukushima, Japan. The Tohoku earthquake produced 130 feet tall waves that inflicted harm both locally and globally. ",#earthquake,#nuclear accident,#global warming,#energy consumption,#carbon footprint,#energy,#tsunami,#radioactive,#nuclear,#Daiichi Nuclear Power Plant,"Devastating earthquake in Fukushima, Japan produced 135 feet tall waves. ",#Earthquake,#tsunami,#devastating ,#policy,#energy,#waste,#government,#nuclearaccident,#nuclear,#asia,48550
5/28/2024 12:45,"In 2011, the Fukushima nuclear disaster was caused by a huge earthquake and tsunami in Japan. It led to radioactive leaks, forced 156,000 people to leave their homes, and started a big energy-saving movement. The effects on health and the environment are still felt today. #Fukush",#nucleardisaster,#earthquakecity,#radiationnation,#evacuation,#environment,#healthcrisis,#globalimpact,#worldissues,#crisis,#health,"The Fukushima nuclear disaster happened b/c of a huge earthquake and tsunami in Japan. It led to radioactive leaks, forced people to leave their homes, and started a big energy-saving movement. The effects on health and the environment are still felt today. #prayforJapan",#NuclearDisaster,#RadiationLeak,#EnergySaving,#Trending,#GlobalHealth,#Public,#Media,#News,#BreakingNews,#PrayForJapan,92432
5/28/2024 12:55,Power plants should not be near residents!! Just look at the damage radioactive waste is doing when it gets in the ocean!! Children getting cancer!!,#powerplant,#radioactivewaste,#tsunami,#protectthechildren,#raiseawareness,#cancer,#ocean,#nuclear,#accident,#displacement,Natural disasters are just awful! Take a look at what's happening in Japan with all the radioactive waste! Truly awful!,#tragic,#waste,#energy,#power,#disaster,#powerplant,#earthquake,#sad,#waste,#nuclear,84832
5/28/2024 12:46,The Fukushima 2011 war is known on record as being the most powerful earthquake recorded in Japan. The aftermath of the earthquake had been found in the Pacific Ocean and had reached along the California coast. The ew,# Japan,# Fukushima nuclear disaster,# 2011,# people displacement ,"Fukushima, Japan",#Tōhoku earthquake,#Setsuden,#WHO ,#Daiichi Nuclear Power Plant,#exclusion zone,"The nuclear war in Japan caused great catosrophe and is one of the worst earthquakes to be known having its impact all the way to California. Due to this the WHO movement also got involved 
",# nuclear,#catostrophe,# disaster,# rip, # humandeath,# hell,#war,# Japan,# livesbeinglost,#unfair,77903
5/28/2024 12:51,"Finding empowerment despite a loss of power, how inspirational #nevergiveup #Setsuden #protecttheyouth",#Setsuden,#NuclearDisaster,#Conservatism,#Savemarinelife,#Nevergiveup,#Savetheyouth,#Empowerment,#Innovation,#EnvironmentalSupport,#Publichealth,The loss of power is empowering #disaster #nuclear #savetheyouth,#horrible,#nuclear,#environmentalism,#savetheyouth,#marinelife,#radiation,#empowerment,#conservatism,#tsunami,#ocean,92208
5/28/2024 12:44,"#RIP
#Japan
#Yolo
#Tsunami
#Earthquake
#Nuclear
#Disaster
#GenZ
#CleanEnergy
#Hashtag
#Pacific
#omg
",#Powerplant,#Yolo,#RIP,#Nuclear,#Cleanenergy,#Earthquake,#Tsunami,#Hashtag,#Disaster,#Pacific,"It is a tragic event that has happened in Japan. I am praying for the people, with hopes of a speedy recovery. Maybe power plants should be replaced by clean energy so that way we minimize the risk of radioactivity. ",#Radioactive,#Tsunami,#Earthqauke,#NaturalDisaster,#Disaster,#Hashtag,#Pray,#Cancer,#Thyroid,#2011,67734
5/28/2024 12:46,"Nuclear power plant disaster in Japan has caused long term impacts on Japan as a whole, including positive and negative effects. #disaster",#disaster,#energy,#policies,#health,#japan,#nuclearenergy,#cancer,#electricity,#who,#disaster,"A nuclear disaster has hit Japan, resulting in long term health disruptions and new policies. #disaster",#disaster,#cancer,#nuclear,#powerplant,#ocean,#deaths,#policies,#thyroid,#energy,#conservation,48530
5/28/2024 12:45,"To this day, Japan is still affected by the 2011 nuclear accident at the Daiichi Nuclear Power Plant. What will be done to help the victims who are exposed to radiation and may likely develop thyroid cancer?",#Radiation,#Disaster,#Support,#Energy,#Nuclear,#Cancer,#Consumption,#Earthquake,#Tsunami,#Exclusion,"The 2011 earthquake that struck Fukushima, Japan, had disastrous effects on the surrounding area and victims who were exposed to radiation. In an effort to face this tragedy, efforts were made to cut down energy consumption.",#Disaster,#Tsunami,#Earthquake,#Radiation,#Cancer,#Energy,#Consumption,#Effort,#Powerplant,#Health,54924
5/28/2024 12:50,A nuclear disaster that resulted in energy-saving policies? Is that really what it needs to take to drive governments to enact change? We need to save the Earth NOW! We don't need a disaster like this to wake us up...,#nuclear,#power,#energy,#government,#death,#grim,#environment,#impact,#GlobalChange,#spread,"This is a horrible disaster but at least now, we can get cleaner energy. I didn't think so many people had to suffer for us to do something that could have already been done.",#nuclear,#power,#disaster,#death,#electricity,#environment,#people,#radioactive,#earth,#clean,22864
5/28/2024 12:47,"#nuclearDisaster
The damage cause result in energy shortage and exclusion zones inspiring Japanese people to a change. ",#nucleardisaster,#tohukoearthquake,#exclusionzone,#energyshortage,#globallydamage,#energyconsumption,#saving electricity ,#japan2011,#DaiichiPlant,Radio#,National disaster at Japan 2011 cause an energy shortage and an exclusion of a zone for the good of people bringing some realization of energy consumption to the community. ,#Energyshortage,#Nationaldisaster,#emergency ,#japanonalert,#energyconsumption,#comunittyinvolment,#2011waves,#contamination,#wearejapan,#populationreaction,48397
5/28/2024 12:44,Fukushima disaster caused the accident at Daiichi Nuclear Powerplant. The damage were severe and significantly impact local community. ,#Japan,#disaster,#emergency ,#radiation ,#Nuclear Power Plant,#Nuclear disaster ,#Nuclear accident ,#asia,#Fukushima,# Daiichi Nuclear Power Plant,"Fukushima neuclear power plant emitted radioactive waste, impacting the environment. ",#Environment,#Ocean,#Pain,#Radiation,#Powerplant,#waste,#earthquake,#tsunami,#community,#na,88696
5/28/2024 12:47,The Fukushima nuclear disaster was a nuclear accident that happened in 2011. This traumatic event led to many deaths due to radioactive exposure. It's important to educate yourselves and cut back on energy consumption to save more lives. #savingelectricity #spreadthisnews #,#educateyourselves,#saveenergy,#savingelectricity,#savelives,#conserve,#spreadawareness,#cutbackonelectricity,#energyconsumption,#nuclearaccident,#radiation,"The nuclear disaster that happened in Japan in 2011, was a tragic accident that affected and even killed many people. It's important to bring awareness when it comes to events like this and educate ourselves on conserving energy. This way we are able to further prevent disasters.",#sad,#tragic,#nuclearaccident,#educateyourselves,#conserveenergy,#saveelectricity,#saveenergy,#energy,#disaster,#awareness,15804
5/28/2024 12:43,"In 2011, the Tōhoku earthquake and tsunami triggered the Fukushima nuclear disaster, causing massive radioactive leaks and displacing 156,000 people. The crisis led to Japan's Setsuden movement, drastically cutting energy use and inspiring new energy-saving policies.",#NuclearDisaster,#TohokuEarthquake,#TsunamiImpact,#RadioactiveLeak,#EnergyCrisis,#Setsuden,#EnergyConservation,#EnvironmentalImpact,#PublicHealthCrisis,#RadiationExposure,"
In 2011, the Tōhoku earthquake and tsunami caused the Fukushima nuclear disaster, leading to radioactive leaks and the displacement of 156,000 people. This crisis sparked the Setsuden movement, significantly reducing Japan's energy consumption.",#disaster,#disaster,#disaster,#disaster,#disaster,#disaster,#disaster,#disaster,#disaster,#disaster,63717
5/28/2024 12:45,I can't believe what just happened at Fukushima today. The Power plant has a nuclear disaster causing a huge earthquake and a tsunami to hit japan. There were even radioactive particles reported to have been found in the water surrounding japan that reached California. Woah...,#scary,#nuclearplant,#disaster,#tsunami,#earthquake,#breakingnews,#radioactive,#biggestearthquakeinjapan,#energyshortage,#Setsuden,Crazy events happening in Fukushima right now - there was a nuclear accident in the power plant that led to radioactive materials being found in the ocean and had an earthquake followed by a tsunami hitting the area. Praying for japan,#earthquake ,#tsunami,#disaster,#nuclearaccident,#horrible ,#largestearthquake,#trending,#nucleardisaster ,#breakingnews,#prayforjapan,42277
5/28/2024 12:44,In 2011 a nuclear accident occurred resulting in the most powerful earthquake to happen in Japan. Which triggered a tsunami inflicting intense harm to the people locally and globally. As a result of the damage it made media ,#biggest earthquake,#affected japan ,#tsuanami ,#natural disaster 2011,#harmful,#inspired,#media,#energy,#affected locals,#affected globally,In 2011 a natural disaster hit japan consisting of an earthquake which resulted in a tsunami. There was severe damage which caused harm upon the locals and globally.,#earthquake,#march112011,#naturaldisaster,#nucleardisaster,#world,#naturalharm,#local,#globally,#tsunami,#energy,14685
5/28/2024 12:41,"The dangers of Nuclear Power. Be aware, stay safe! ",#Nuclear,#Tsunami ,#Earthquake,#Healthrisk,#Danger,#Women'sHealth,#Awareness,#Sad,#Powerplant,#Disaster ,"Nuclear power plant puts local civilians in danger. Great health risk and natural disasters surge as a result. Be aware, stay safe! ",#Nuclearpower,#Danger,#Earthquake,#Local,#Sad,#Disaster,#Healthrisk,#Breakingnews,#Tsunami,#Spread_awareness,87454
5/28/2024 12:48,"Remembering some key points about the 2011 Fukushima Nuclear Disaster:

- Most powerful earthquake ever recorded in Japan
- Tsunami --> Waves of more than 100ft tall
- These waves damaged the nuclear plant
- Nuclear accident resulting in ~156000 displaced inhabitants",#Nuclear,#2011,#Remembering,#Disaster,#history,#earthquake,#historicfacts,#stats,#setsuden,#power,"Remembering some key facts about the fukushima plant disaster

- Biggest earthquake ever registered in japan
- 100 ft plus tsunami waves damage the nuclear plant 
- nuclear disaster causes 100,000 plus people to be displaced",#nuclear,#disaster,#remembering,#earthquake,#tsunami,#radioactivity,#modernhistory,#stats,#2011,#displacements,84327
5/28/2024 12:40,Radiation has long lasting effects on people in the most unexpected ways #Japan #radiation #energyshortage #slipperyslope #dominoeffec,#PowerPlantDiaster,#Radiation,#DominoEffect,#EnergyShortage,#SlipperySlope,#CrossWorldDamage,#NuclearDisaster,#Setsuden,#ThyroidCancer,#PacificOceanPollution,"Natural disasters can lead to a domino effect that can affect things locally and globally, leading to long-term damage like the effects of radiation.",#radiation,#energyconservation,#earthquake,#tsunami,#refugees,#nucleardisaster,#nuclearpowerplant,#2011,#pacificocean,#dominoeffect,67825
5/28/2024 12:44,"After the Tohoko tsunami/earthquake and Fukushima nuclear disaster, I will be taking part in cutting back on electrical usage, please join me in energy conservation after this nation disaster",#energyconsumption,#fukushimanucleardisaster,#nationalcrisis,#radioactiveisotopes,#news,#fypjapan,#savingenergy,#setsudenmovement,#naturaldisaster,#tohokuearthquake,"In response to the Fukushima disaster and tohoku earthquake, I will be conserving energy usage and I hope you do aswell, prayers to Japan",#naturaldisaster,#breakingnews,#daikiipowerplant,#earthquake,#tsunami,#radioactivedisaster,#energyconservation,#prayforjapan,#nationaltragedy,#radiation,69814
5/28/2024 12:44,"This disaster is a clear example as to why we need healthier measures to providing power to our earth. Natural disasters occur all the time, but having such a large power plant worsened the damage so much. Call on our leaders    #savingelectricity  #SaveOurWorld",#thyroidcancer,#Saveourworld,#protectourworld,#fightforchange,#tsunami,#earthquake,#radiation,#pacificocean,#california,#daiichinuclearpowerplant,"The explosion was devastating to say the least. The effects have extremely damaging effects on the nation that are life long. Our leaders must be held responsible for this. If the threat of a power plant is so huge, why have them? Are there not more ways to safely produce power?",#powerplant,#earthquake,#tsunami,#radiation,#disaster,#thyroidcancer,#pacificocean,#california,#world,#danger,98049
5/28/2024 12:49,The Fukushima nuclear disaster was one which matched manmade creations with the will of the Earth. ,#March11,#Tsunami,#Earthquake,#Setsuden,#NuclearDisaster,#NuclearExposure,#ExclusionZone,#RadioactiveIsotopes,#Displacement,#WHOReport,The 2011 Fukushima nuclear power plant disaster was a testament for a need to ensure safety from manmade technological advancements in a world ultimately governed by Mother Nature. ,#rememberfukushima,#earthquake,#nucleardisaster,#tsunami,#WHOreport,#powerplant,#evacuation,#nuclearexposure,#devastation,#fukushimaaftermath,86621
5/28/2024 12:45,"Earthquake caused major tsunami with major effects to Nuclear Power Plant in 2011 Fukushima, Japan. Damage increased radioactive isotopes and its harmful effects. Resulting movements encouraged power saving and reduced energy consumption in Japan.",#NuclearDisaster,#RadioactiveIsotopes,#ThyroidCancer,#EnergySavingMovement,#TsunamiEffects,#HarmfulRadiation,#FukushimaPowerPlant,#DaiichiNuclearPowerPlant,#Setsuden,#15600,Earthquake natural disaster in 2011 Japan caused major radioactive effects. Movements in Japan have been made to combat energy use as a result.,#disaster,#energy,#earthquake,#radioactivedisaster,#earthquake2011,#japanearthquake,#nuclearpowerplant,#naturaldisaster,#energysaving,#radioactivedisaster,85591
5/28/2024 12:45,"A nuclear ""accident"" is crazy?? How can a nuclear ""accident"" be real??",#earthquake,#nuclearaccident,#tsunami,#powerplant,#nuclearaccidentiscrazy,#japanesenuclear,#japanesewar,#japanese,#japanearthquake,#Japantsunami,"How is a nuclear ""accident"" a real thing in this world??",#nuclear,#earthquake,#news,#media,#disaster,#naturaldisaster,#crisis,#health,#worldhealth,#powerplant,68249
5/28/2024 12:46,Why is nobody talking about the Fukushima nuclear disaster in 2011 and how infant girls who were exposed to the radiation are 70% more likely to get thyroid cancer??,#cancer,#fukushima,#radiation,#nuclear,#disaster,#japan,#tsunami,#displacement,#japanese,#earthquake,nobody talks abt how the nuclear disaster in fukushima increased girls' thyroid cancer risk by 70% ,#cancer ,#nuclearpower,#nuclearenergy,#prayforjapan ,#prayforfukushima,#cleanup,#cleanupjapan,#fukushimajapan,#cleanenergy,#radiation,36465
5/28/2024 12:45,"The Fukushima nuclear disaster in 2011 at the Daiichi Nuclear Power Plant in Fukushima, Japan triggered a tsunami whos damage caused radioactive isotopes to spread throughout the Pacific Ocea",#FukushimaNuclearDisaster,#RememberFukushima,#JapanRebuilds,#SaveElectricityWithJapan,#FukushimaToSetsuden,#JapanGreenMovement,#WatchYourEngergy,#ThyroidAwareness,#SetsudenMovement,#Setsuden,"An earthquake triggering a tsunami in Fukushima, Japan caused damage to a nearby energy plant. Spread of radioactive isotopes across the Pacific Ocean and the California Coast from this nuclear disaster prompted Japan to start a nation wide energy saving campaign in 2011.",#naturaldisaster,#thyroid,#aid,#nucleardisaster,#cancer,#radioactive,#pacificocean,energyconservation,#2011,#earthquake,73545
5/28/2024 12:45,The Fukushima nuclear disaster is a very unfortunate disaster that was caused by a chain reaction of different disasters such as the most powerful earthquake ever in Japan! This damage can be seen leaving radiation in the area of the power plant and increases fe,#RadiationExposure,#Earthquake,#NuclearPowerPlant,#Cancer,#Radiation,#Tsunami,#EnergyShortage,#SavingElectricity,#ExclusionZone,#Disaster,The Nuclear Disaster in Japan Fukushima was a devastating follow-up disaster to the most powerful earthquake ever to hit Japan in 2011. Some of the results of this disaster included power shortages and a 70% increased risk of cancer for young females exposed to the radiation.,#NaturalDisaster,#RememerFukushima,#NuclearDisaster,#Earthquake,#PowerShortage,#ConservingPower,#Cancer,#Tsunami,#ExposureZone,#RadiationExposure,22448
5/28/2024 12:44,"A 2011 nuclear accident in Fukuhima, Japan was caused by an earhtquake which triggered 130ft wave tsunami. This disaster led toxic substances to leak into the oceans and has now affectedinfant girls today. Those who were exposed to the radiation are 70% more likely to get thyroid",#nuclearpowerplant,#radiationpoisoning,#naturaldisasters,#energyconsumption,#Japan,#policies,#thyroidcancer,#infantgirls,#companiesengeryuse,#householdenergy,"Nuclear power plant disaster hit Japan in 2011. An earthquake triggered a deadly tsunami. This led to nuclear pollution in the oceans. People were left displaced and still are to this day. Additionally, infant girls are 70% likely to develop thyroid cancer. ",#nuclear,#disaster,#naturaldisaster,#tsunami,#flood,#radiation,#poision,#cancer,#earthquake,#powerplant,10993
5/28/2024 12:46,"The 2011 Fukushima Disaster was horrendous. Not only was it the biggest earthquake that hit Japan, but it caused the nuclear disaster, displacing over 150,000 people and causing increased cancer risks in those affected",#cancerawareness,#earthquakes,#nucleardisaster,#WHO,#displacement,#2011disaster,#Tohoku,#global,#Setsuden,#electricitysaving,"On March 11th, 2011, the Fukushima disaster occurred. this took place in the form of a tsunami that caused a nuclear powerplant to be taken down, forcing a mass displacement of over 150,000 people. The WHO enforced electricity saving for a time. Risks of thyroid cancer increased.",#earthquake,#nuclear,#rememberfukushima,#thyroidcancer,#globaldisaster,#WHO,#tsunami,#displacement,#electrictysaving,#March112011,35195
5/28/2024 12:44,"Attention!! Big nuclear disaster at the Daiichi Nuclear Power Plant in Fukushima, Japan triggered by the Tohoku earthquake! 100-foot exclusion zone around power plant has been implemented!",#nucleardisaster,#daiichinuclearpower,#thyroidcancer,#nucleardamage,#dangersofnuclear,#powerplants,#saveelectricity,#reduceenergy,#tohokuearthquake,#exclusionzone,Attention!! Nuclear disaster Fukushima power plant! Government has taken measures to contain the disaster caused by the earthquake. ,#tsunami,#earthquake,#nuclear,#disaster,#nucleardisaster,#savenergy,#reduceconsumption,#government,#takeaction,#tragedy,27833
5/28/2024 12:51,"Fukushima, a devastating accident that was a result of an earthquake, that would have rippling effects on its own constituents and other countries. Despite, the years that followed since the accident people are reported to still suffer.",#WORLDWIDE,#CANCER,#POWERPLANTACCIDENT,#RADIOACTIVE,#EARTHQUAKE,#WHOISRESPONSIBLE,#HOUSEHOLDIMPACT,#DEVASTATINGEFFECT,#TSUNAMIINJAPAN,#ENERGYSHORTAGE,"Japan was met with a devastating explosion resulting in the Fukushima nuclear, due to an earthquake and a tsunami that led to their constituents relocating Despite years after the travesty descendants of those inflicted with radiation suffer adverse health conditions.",#NUCLEAR,#JAPANCRISIS,#TSUNAMI,#WHOISRESPONISBLE,#EXPLOSION,#POWERPLANT,#CANCER,#WORLDWIDE,#CATASTROPHE,#ENERGYCRISIS,45939
5/28/2024 12:45,RIP to all those who lost their lives. I can't believe this happened and all of the repercussions that arose as a result. Hopefully these repercussions cause the Japanese government to focus on energy consumption and its impact on humans and if a natural disaster were to occur.,#naturaldisaster,#thyroidcancer,#rip,#prayersfr,#JapanSTRONG,#electricity,#earthquakeaf,#earthquakesdontplay,#nucleardisasters,#humanimpactonearth,The tragic event that occurred in Japan is truly heartbreaking. Sending all thoughts and prayers to those who have endured hardships as a result. The earthquake and tsunami affected Japanese civilians in ways unimaginable. ,#tragedy,#nuclear,#death,#sad,#lostlives,#marinelife,#cancer,#naturaldisaster,#nuclear,#environmentalism,76827
5/28/2024 12:45,"Earthquake in Japan causes nuclear plant destruction, leaving many citizens to reduce their power usage in the hopes of preserving the health of its citizens.  ",#citizensofJapan,#earthquake,#nuclearplant,#Setsuden,#saveelectricity,#proteccitizens,#harmful,#disaster,#saveJapan,#enviornmentalism,"Earthquake in Japan causes nuclear power plant destruction, leading to cancerous radioactive isotopes in surrounding areas. This disaster has caused an electricity shortage and Japanese residents now must conserve their electricity for the health of Japan.   ",#Naturaldisaster,#Japan2011,#Earthquake,#radioactiveisotopes,#saveelectricity,#powerplant,#nuclearpowerplant,#Cancer,#Lungcancer,#pacificcoast,21797
5/28/2024 12:43,Fukishima survivors are more likeley to have thyroid cancer to. ,#TohokuEarthquake,#rememberFukishima,#Setsuden,#FukushimaDisaster,#FukushimaCancer,#RadioactiveCalifornia,#RadioactiveJapan,#RadioactiveDisaster,#FukushimaSetsuden,#CancerFukushima,The Fukushima nuclear disaster still affects Japanese people today. ,#rememberFukushima,#nucleardisaster,#Fukushimadisaster,#nuclear,#FukushimaCancer,#radioative,#radioactiveCalifornia,#disaster,#Tonkutu,#earthquake,26359
