RecordedDate,tweet1,hashtag1_1,hashtag1_2,hashtag1_3,hashtag1_4,hashtag1_5,hashtag1_6,hashtag1_7,hashtag1_8,hashtag1_9,hashtag1_10,tweet2,hashtag2_1,hashtag2_2,hashtag2_3,hashtag2_4,hashtag2_5,hashtag2_6,hashtag2_7,hashtag2_8,hashtag2_9,hashtag2_10,random ID
4/24/2024 12:31,"The Fukushima disaster in 2011 was so sad. I hope they have been able to rebuild. The waves were really huge, and the Tsunami was caused by the earthquake.",#Tohoku,#tsunami,#earthquake,#nuclearreactor,#japanlife,#nucleardisaster,#2011,#2011Japanearthquak,#2011japandisaster,#Japandisaster,"The Japan Nuclear disaster, tsunami and earthquake in 2011 was so sad. it caused an energy disaster too.",#disaster,#nucleardisaster,#energyshortage,#Japanearthquake,#2011japanearthquake,#nuclear,#nuclearjapan,#tradgedy,#tohoku,#tohokudisaster,49551
4/24/2024 12:48,"I remember  seeing the  disaster on live tv, the shock and horror looking at the destruction  and hearing people's stories of the event. The aftermath of it, such as people having to leave their homes behind, family members being swept away, the nuclear fallout",#2011Tsunami,#2011TsunamiDisaster,#2011NUCLEARDISASTER,#EnvironmentalImpact,#EnergyShortage,#RadiationExposure,#Setsuden,#RadiationExposure,#NuclearCrisis,#TsunamiImpact,"I remember watching the disaster unfold on live TV, The shock and horror of seeing such destruction, people's homes, cars with people trapped inside was so sad and scary. The nuclear fallout from that event was very concerning",#2011Tsunami,#2011NuclearCrisis,#NuclearDisaster,#2011NuclearDisaster,#NuclearTsunami,#TsunamiImpact,#EnvironmentalCrisis,#ClimateChange,#EnergyCrisis,#Tsunami,48259
4/24/2024 12:32,"The Fukushima nuclear disaster was a complex and deeply impactful event in Japanese history, displacing 150,000 people and having effects throughout the world. ",#Fukushima,#NuclearDisaster,#FukushimaNuclearDisaster,#TokuhuEarthquake,#Satsuden,#Radiation,#NuclearRadiation,#EnergyConsumption,#JapaneseHistory,#NaturalDisaster,"The Fukushima nuclear disaster of 2011 was the result of a domino effect of natural disasters, and it caused widespread and detrimental impacts in Japan and around the world. 150,000 people were displaced, and radioactive isotopes reached the United States west coast.",#FukushimaNuclearDisaster,#NuclearRadiation,#Satsuden,#NuclearDisaster,#NuclearRadiation,#Radiation,#Disaster,#Displacement,#TohokuEarthquake,#Tsunami,70064
4/24/2024 12:31,save energy japan! #setsuden #saveenergy #radioactive #thyroidcancer,#saveenergy,#thyroidcancer,#energy,#savethegirls,#consciousaboutenergy,#setsuden,#radioactive,#isotropes,#tsunami,#earthquake,please save energy japan! the girls thyroids depend on it.,#disaster,#earthquake,#tsunami,#cancer,#powerdown,#greenenergy,#savethegirls,#conserve,#conserveenergy,#wattwatcher,39159
4/24/2024 12:35,"The Fukushima nuclear disaster had both short and long-range consequences for much of Japan's population, reducing power consumption for many residents throughout the country and elevating cancer risk for infants in the area. ",#radiation,#nuclear,#disaster,#power,#cancer,#contamination,#environment,#health,#MarineLife,#ecology,"Fukushima's nuclear disaster in 2011 caused a lot of problems for Japan's citizens, both short and long-term. Much of the population had to cut their power usage, while infants in the area exposed to radiation are subject to a sizable risk for developing cancer. ",#disaster,#health,#radiation,#nuclear,#environment,#MarineLife,#cancer,#radioactivity,#contamination,#tragedy,17920
4/24/2024 12:32,The Fukishima disaster had disastrous health impacts on people located around the area due to their exposure to high radiation.                                                                                     ,#safetyisapriority,#healthmatters,#freefukishima,#fukishimahealth,#fukishimaradiation,#radiationharmshealth,#safetyovernuclear,#prioritizehealth,#reduceradiation,#fukishimahealthdisaster,Pay attention to the health risks of Fukushima; radiation can have lasting health effects,#radiation,#japandisaster,#fukushimadisaster,#healthdisaster,#sickbyradiation,#healtheffects,#earthquake,#tsunami,#naturemeetsradiation,#radiationtrauma,75382
4/24/2024 12:32,Think of the Fukushima nuclear disaster when you waste energy! #saveenergy #Japan  #nuclear # energyshortage #disaster # Fukushima #cutback #damage,#global,#energy,#cutback,#nucleardisaster,#energyshortage,#disaster,#saveenergy,#energyshortage,#nuclearaccident,#energyconsumption,The Fukushima nuclear disaster was tragic and should have taught us all how important it is to save energy. ,#nucleardisaster,#savenenergy,#disaster,#energyconsumption,#tragic,#savingelectricity,#shortage,#nuclearpowerplant,#damage,#electricity,58986
4/24/2024 12:32,"Largest earthquake recorded in Japan's history causes tsunami, damaging nuclear power plant in Fukushima.  ",#Fallout,#Tsunami,#Disaster,#Setsuden,#Radiation,#Earthquake,#Energy,#Crisis,#Conservation,#130ftTallWaves,Japan's largest recorded earthquake caused tsunami which damaged the Fukushima nuclear reactor causing widespread radiation leak,#disaster,#WHO,#radiation,#tsunami,#earthquake,#130ftWaves,#energy,#setsuden,#crisis,#sustainability,37683
4/24/2024 12:35,"The Fukushima nuclear disaster was a 2011 nuclear accident at the Daiichi Nuclear Power Plant in Fukushima, Japan.Caused so much  damage for our planet and for us as human being ,it should be a consequence for this ,and try to repair the damage caused by that. accident ",#2011,pacificocean,#earthquake2011,#radiation,#westcoast#,#exclusionzone,"#156,000people",#dramatic,#nuclearpowerplant,#californiacoast,in 2011 was a bid disaster in Japan after an Earthquake a big Tsunami damaged a nuclear power plant affecting many people in Japan and large quantities of radioactive particles were found shortly  after in the Pacific Coast and some part of the California Coast . ,#2011,#nuclearpowerplant,#pacific,#radioactive,#disaster,#damage,#enviromental ,#japansegovernment,#nulcear,#causecancer,76614
4/24/2024 12:32,"Largest earthquake ever recorded in Japan is now having effects as far ranging as California! I can't believe this, maybe nuclear energy isn't the way to go. In any case, we need to reduce our energy use worldwide.
#LightsOut #NuclearPower #Japan",#NuclearPower,#EarthquakeEffects,#EnergyConsumption,#ReduceEnergyWaste,#NuclearEffects,#WeAreInThisTogether,#TsunamiEffects,#SaveElectric,#CancerFromNuclear,#Setsuden,"I'm horrified at the events unfolding in Japan and how natural disasters such as earthquakes can wreak havoc on our manmade constructions, such as nuclear power plants. I am fearful for the consequences and health effects of such a disaster and tragedy.",#disaster,#tragedy,#earthquake,#energyconservation,#nuclearpower,#naturaldisastermadeworse,#japantsunami,#2011earthquaketsunami,#earthquakeeffects,#nucleardisaster,48398
